timestamp,temperature,humidity,speed,distance,co_ppm,no2_ppm,hc_ppm,nh3_ppm,pm_ppm,latitude,longtitude
45783,3578125,31,97,81,06,4,68,0,77,235,77,0,32,6,4634,2,25,2,886,3556288,98653748
45783,3578703704,32,01,81,01,6,98,0,78,235,77,0,34,6,5739,2,025,2,919,3556294,98653748
45783,3579282407,32,05,80,97,6,37,0,79,235,77,0,32,0,2,25,2,907,3556310,98653755
45783,3579861111,32,07,80,94,7,41,0,8,235,77,0,3,6,6793,2,475,2,922,3556323,98653748
45783,3580439815,32,09,80,9,5,11,0,81,255,77,0,32,6,6453,2,475,2,943,3556321,98653748
45783,3581018519,32,13,80,87,3,33,0,81,235,77,0,34,6,7626,2,25,2,928,3556344,98653763
45783,3581597222,32,15,80,83,4,87,0,82,269,25,0,34,6,7473,2,025,2,931,3556352,98653755
45783,3582175926,32,19,80,82,6,63,0,83,294,72,0,34,6,7252,2,025,2,931,3556354,98653755
45783,358275463,32,21,80,8,5,9,0,84,304,72,0,34,6,6895,2,025,2,907,3556365,98653763
45783,3583333333,32,22,80,78,8,63,0,85,269,25,0,34,6,5297,2,025,2,904,3556395,98653709
45783,3583912037,32,25,80,73,8,08,0,86,235,77,0,34,6,4549,2,025,2,901,3556369,98653702
45783,3584490741,32,28,80,69,8,34,0,87,269,25,0,34,6,3563,2,025,2,913,3556391,98653709
45783,3585069445,32,31,80,66,8,78,0,88,294,72,0,34,6,4107,2,025,2,895,3556369,98653717
45783,3585648148,32,35,80,64,9,87,0,9,304,72,0,34,6,5467,2,025,2,913,3556332,98653732
45783,3586226852,32,39,80,6,7,75,0,91,269,25,0,36,6,6147,2,025,2,931,3556303,98653732
45783,3586805556,32,41,80,58,7,56,0,92,295,77,0,36,6,6351,2,025,2,934,3556295,98653732
45783,3587384259,32,45,80,54,8,62,0,93,252,23,0,36,6,6113,2,025,2,922,3556303,98653732
45783,3587962963,32,49,80,49,10,47,0,95,254,71,0,36,6,7983,2,025,2,907,3556314,98653748
45783,3588541667,32,54,80,45,9,51,0,96,254,71,0,36,6,7303,2,025,2,961,3556610,98652924
45783,358912037,32,58,80,44,8,69,0,97,254,71,0,34,6,7235,2,025,2,949,3557059,98652916
45783,3589699074,32,62,80,39,11,69,0,99,269,25,0,34,6,7439,2,025,2,934,3557053,98652916
45783,3590277778,32,66,80,36,12,29,1,294,72,0,36,6,8918,2,025,2,952,3557048,98652916
45783,3590856482,32,68,80,33,13,4,1,02,304,72,0,34,6,902,2,025,2,985,3557127,98652924
45783,3591435185,32,7,80,3,13,19,1,04,269,25,0,34,6,9904,2,025,2,958,3557510,98652954
45783,3592013889,32,71,80,27,14,4,1,06,295,77,0,34,7,038,2,025,2,985,3558015,98652977
45783,3592592593,32,72,80,26,13,09,1,08,252,23,0,36,7,0567,2,025,2,97,3558547,98652977
45783,3593171296,32,77,80,21,13,48,1,1,254,71,0,36,7,1672,2,025,2,997,3559538,98653053
45783,359375,32,81,80,2,11,67,1,11,254,71,0,36,7,1723,2,025,3,003,3560076,98652847
45783,3594328704,32,83,80,15,13,89,1,13,254,71,0,36,7,0754,2,025,2,997,3560477,98652855
45783,3594907407,32,86,80,11,12,84,1,15,269,25,0,36,7,1349,2,025,3,024,3560714,98652969
45783,3595486111,32,88,80,08,14,33,1,17,254,71,0,36,7,1621,2,025,3,006,3561153,98653015
45783,3596064815,32,9,80,07,13,55,1,19,235,77,0,36,7,2335,2,025,2,976,3561618,98653030
45783,3596643518,32,95,80,03,13,9,1,21,235,77,0,34,7,1587,2,025,2,979,3562094,98653046
45783,3597222222,32,99,80,01,16,83,1,23,235,77,0,34,7,1383,2,025,2,988,3562336,98653053
45783,3597800926,33,02,79,97,17,7,1,26,235,77,0,36,7,1247,2,025,2,985,3562952,98653091
45783,359837963,33,05,79,95,16,34,1,28,219,25,0,36,7,1077,2,025,3,015,3562946,98653152
45783,3598958333,33,1,79,91,15,56,1,3,269,25,0,36,7,1128,2,025,2,991,3562673,98653122
45783,3599537037,33,13,79,9,17,58,1,33,294,72,0,36,7,0023,2,025,2,985,3562652,98653114
45783,3600115741,33,15,79,87,20,51,1,35,304,72,0,34,7,1553,2,025,2,997,3562660,98653114
45783,3600694444,33,19,79,83,21,8,1,38,269,25,0,36,7,3168,2,025,3,027,3562662,98653122
45783,3601273148,33,21,79,79,22,2,1,42,235,77,0,36,7,2811,2,025,3,006,3562660,98653107
45783,3601851852,33,26,79,76,21,57,1,44,254,71,0,34,7,3015,2,025,3,03,3562661,98653099
45783,3602430555,33,27,79,73,20,37,1,47,254,71,0,34,7,0975,2,025,2,985,3562665,98653099
45783,3603009259,33,32,79,7,21,25,1,5,269,25,0,36,7,0958,2,025,2,979,3562667,98653099
45783,3603587963,33,34,79,66,20,21,1,53,294,72,0,34,7,2012,2,025,2,994,3562666,98653099
45783,3604166667,33,36,79,62,21,72,1,56,304,72,0,36,7,2828,2,025,3,018,3562662,98653091
45783,360474537,33,38,79,61,21,98,1,59,269,25,0,36,7,1315,2,025,2,988,3562653,98653122
45783,3605324074,33,39,79,58,20,11,1,62,295,77,0,36,7,2301,2,025,3,03,3562655,98653130
45783,3605902778,33,44,79,56,20,25,1,65,252,23,0,36,7,2369,2,025,3,003,3562673,98653137
45783,3606481481,33,49,79,53,20,1,1,68,254,71,0,36,7,1774,2,025,3,003,3562683,98653137
45783,3607060185,33,53,79,5,18,37,1,7,254,71,0,36,7,1485,2,025,3,3562628,98653137
45783,3607638889,33,56,79,45,20,04,1,73,254,71,0,36,7,1672,2,025,2,982,3562530,98653168
45783,3608217593,33,6,79,42,22,03,1,76,235,77,0,36,7,225,2,025,3,018,3562523,98653282
45783,3608796296,33,64,79,37,22,89,1,79,235,77,0,36,7,2199,2,025,2,994,3562420,98653671
45783,3609375,33,67,79,34,22,05,1,82,235,77,0,36,7,1094,2,025,3,3562422,98653923
45783,3609953704,33,71,79,32,20,03,1,85,235,77,0,34,7,0754,2,025,3,018,3562424,98654297
45783,3610532407,33,75,79,28,18,14,1,88,255,77,0,36,7,2709,2,025,3,036,3562402,98654900
45783,3611111111,33,77,79,25,16,88,1,9,235,77,0,34,7,1808,2,025,3,3562443,98655441
45783,3611689815,33,82,79,23,15,43,1,92,269,25,0,34,6,9615,2,025,2,955,3562909,98656471
45783,3612268519,33,85,79,2,14,66,1,94,294,72,0,34,7,1264,2,025,3,018,3562873,98656548
45783,3612847222,33,9,79,17,14,6,1,96,304,72,0,34,7,1706,2,025,3,009,3562822,98656799
45783,3613425926,33,93,79,15,14,38,1,98,269,25,0,34,7,2573,2,025,3,045,3562825,98657082
45783,361400463,33,97,79,12,13,12,2,235,77,0,36,7,4953,2,025,3,033,3562828,98657349
45783,3614583333,34,79,07,13,51,2,02,252,23,0,36,7,3525,2,025,3,024,3562845,98657539
45783,3615162037,34,04,79,04,12,95,2,04,254,71,0,34,7,5616,2,025,3,036,3562833,98657784
45783,3615740741,34,08,78,99,13,21,2,05,254,71,0,36,7,4936,2,025,3,045,3562867,98658897
45783,3616319444,34,12,78,96,14,75,2,07,254,71,0,36,7,5718,2,025,3,078,3562867,98658897
45783,3616898148,34,14,78,93,14,84,2,1,269,25,0,34,7,4715,2,025,3,039,3562896,98659462
45783,3617476852,34,17,78,9,16,95,2,12,294,72,0,34,7,3423,2,025,3,021,3562923,98660042
45783,3618055556,34,2,78,86,15,81,2,14,304,72,0,34,7,2573,2,025,3,036,3562738,98660225
45783,3618634259,34,22,78,84,15,58,2,16,269,25,0,34,7,1944,2,025,3,021,3562400,98660271
45783,3619212963,34,24,78,82,14,67,2,18,235,77,0,34,7,3151,2,025,3,036,3561716,98660332
45783,3619791667,34,28,78,79,16,35,2,21,235,77,0,34,7,4324,2,025,3,045,3561420,98660347
45783,362037037,34,29,78,77,16,48,2,23,219,25,0,34,7,3542,2,025,3,03,3560853,98660355
45783,3620949074,34,32,78,72,18,48,2,26,269,25,0,34,7,3083,2,025,3,054,3559823,98660431
45783,3621527778,34,35,78,67,16,15,2,28,294,72,0,34,7,5123,2,025,3,057,3559181,98660423
45783,3622106481,34,36,78,65,17,23,2,3,304,72,0,34,7,4256,2,025,3,039,3558680,98660461
45783,3622685185,34,38,78,6,17,27,2,33,269,25,0,34,7,5157,2,025,3,045,3558443,98660469
45783,3623263889,34,4,78,58,16,52,2,35,295,77,0,34,7,565,2,025,3,027,3558233,98660477
45783,3623842593,34,42,78,55,16,12,2,37,252,23,0,34,7,5735,2,025,3,072,3557599,98660500
45783,3624421296,34,45,78,51,17,4,2,39,254,71,0,34,7,4579,2,025,3,072,3556912,98660522
45783,3625,34,48,78,46,14,4,2,41,254,71,0,34,7,4307,2,025,3,036,3556482,98660255
45783,3625578704,34,51,78,42,14,37,2,43,254,71,0,34,7,5327,2,025,3,045,3556476,98659302
45783,3626157407,34,54,78,37,15,14,2,46,235,77,0,34,7,4647,2,025,3,066,3556466,98658615
45783,3626736111,34,55,78,33,16,36,2,48,269,25,0,34,7,3933,2,025,3,039,3556449,98657951
45783,3627314815,34,58,78,31,19,27,2,5,294,72,0,34,7,4137,2,025,3,027,3556465,98657349
45783,3627893518,34,59,78,3,22,27,2,54,304,72,0,34,7,2777,2,025,3,018,3556463,98656624
45783,3628472222,34,63,78,26,24,8,2,57,269,25,0,34,7,2301,2,025,3,021,3556448,98656281
45783,3629050926,34,66,78,22,25,03,2,6,295,77,0,34,7,2794,2,025,3,051,3556447,98655510
45783,362962963,34,7,78,19,24,28,2,64,252,23,0,34,7,3066,2,025,3,045,3556466,98654793
45783,3630208333,34,72,78,15,27,28,2,68,254,71,0,34,7,1893,2,025,3,027,3556463,98654228
45783,3630787037,34,74,78,14,28,79,2,72,254,71,0,34,7,3015,2,025,3,048,3556444,98653107
45783,3631365741,34,77,78,12,31,05,2,76,254,71,0,34,7,4698,2,025,3,051,3556738,98652969
45783,3631944444,34,8,78,09,34,05,2,81,235,77,0,34,7,5259,2,025,3,042,3557306,98652969
45783,3632523148,34,84,78,07,35,53,2,86,235,77,0,34,7,3457,2,025,3,033,3557981,98652985
45783,3633101852,34,87,78,03,33,88,2,9,235,77,0,34,7,4579,2,025,3,066,3558482,98652985
45783,3633680556,34,92,77,99,32,54,2,95,255,77,0,34,7,3916,2,025,3,051,3559006,98652992
45783,3634259259,34,95,77,97,35,49,3,235,77,0,34,7,3168,2,025,3,012,3559290,98653030
45783,3634837963,34,96,77,92,32,79,3,04,219,25,0,34,7,4834,2,025,3,069,3559823,98653076
45783,3635416667,34,99,77,89,35,79,3,09,269,25,0,34,7,4018,2,025,3,06,3560692,98653107
45783,363599537,35,01,77,86,37,45,3,14,294,72,0,36,7,5327,2,025,3,063,3561113,98653099
45783,3636574074,35,05,77,84,36,48,3,2,304,72,0,34,7,5106,2,025,3,063,3561651,98653130
45783,3637152778,35,09,77,8,36,12,3,25,269,25,0,36,7,3899,2,025,3,033,3562450,98653305
45783,3637731482,35,11,77,75,34,8,3,29,295,77,0,36,7,4987,2,025,3,03,3562459,98653496
45783,3638310185,35,14,77,72,35,95,3,34,252,23,0,34,7,5276,2,025,3,048,3562504,98653854
45783,3638888889,35,17,77,69,35,16,3,39,254,71,0,34,7,446,2,025,3,057,3562485,98654259
45783,3639467593,35,19,77,67,34,06,3,44,254,71,0,34,7,3338,2,025,3,051,3562487,98654472
45783,3640046296,35,23,77,64,34,26,3,49,254,71,0,34,7,3134,2,025,3,039,3562473,98655266
45783,3640625,35,28,77,59,31,26,3,53,235,77,0,34,7,242,2,025,3,033,3562488,98655701
45783,3641203704,35,29,77,55,31,45,3,58,235,77,0,34,7,5072,2,025,3,051,3562564,98655891
45783,3641782407,35,33,77,53,32,16,3,62,235,77,0,34,7,3933,2,025,3,045,3562799,98656227
45783,3642361111,35,37,77,5,,3,66,235,77,0,34,7,2998,2,025,3,048,3562807,98656693
45783,3642939815,35,38,77,45,31,6,3,71,235,77,0,34,7,3882,2,025,3,009,3562809,98657097
45783,3643518519,35,41,77,4,32,47,3,75,219,25,0,34,7,2284,2,025,2,991,3562810,98657303
45783,3644097222,35,43,77,39,33,3,8,204,72,0,34,7,3899,2,025,3,051,3562834,98657539
45783,3644675926,35,47,77,36,32,47,3,84,219,25,0,34,7,3049,2,025,3,03,3562844,98657761
45783,364525463,35,49,77,33,34,19,3,89,219,25,0,34,7,2539,2,025,3,057,3562857,98658218
45783,3645833333,35,52,77,29,34,56,3,94,222,23,0,34,7,1995,2,025,3,048,3562894,98658676
45783,3646412037,35,57,77,24,36,09,3,99,252,23,0,34,7,2675,2,025,3,057,3562911,98659073
45783,3646990741,35,62,77,23,36,83,4,04,254,71,0,34,7,2148,2,025,3,054,3562939,98659637
45783,3647569444,35,64,77,2,37,36,4,09,254,71,0,36,7,1587,2,025,3,021,3562909,98659950
45783,3648148148,35,69,77,15,36,37,4,14,254,71,0,34,7,2403,2,025,3,045,3562878,98660095
45783,3648726852,35,72,77,11,37,2,4,19,235,77,0,34,7,3032,2,025,3,009,3562634,98660217
45783,3649305556,35,75,77,1,38,12,4,25,235,77,0,34,7,1247,2,025,3,024,3562590,98660248
45783,3649884259,35,76,77,08,37,68,4,3,235,77,0,34,7,1128,2,025,3,006,3562767,98660278
45783,3650462963,35,78,77,06,37,12,4,35,235,77,0,34,6,9989,2,025,3,015,3562971,98660263
45783,3651041667,35,8,77,04,35,51,4,4,235,77,0,36,7,0295,2,025,3,036,3563026,98660110
45783,365162037,35,83,77,36,18,4,45,219,25,0,36,7,1638,2,025,3,009,3563018,98659981
45783,3652199074,35,84,76,96,37,4,4,5,219,25,0,34,7,0567,2,025,3,033,3563009,98659752
45783,3652777778,35,89,76,93,36,6,4,55,235,77,0,34,7,1808,2,025,3,006,3563003,98659462
45783,3653356481,35,94,76,89,36,68,4,6,235,77,0,34,7,2573,2,025,3,054,3563007,98658943
45783,3653935185,35,95,76,86,36,33,4,65,219,25,0,34,7,1927,2,025,3,027,3563005,98658699
45783,3654513889,35,98,76,82,37,62,4,7,235,77,0,34,7,1621,2,025,3,045,3563008,98658401
45783,3655092593,36,02,76,77,34,77,4,75,235,77,0,36,7,1468,2,025,3,042,3563006,98658180
45783,3655671296,36,07,76,75,36,3,4,8,219,25,0,34,7,089,2,025,3,021,3563008,98657959
45783,365625,36,09,76,73,35,73,4,85,235,77,0,36,7,0669,2,025,3,015,3563007,98657608
45783,3656828704,36,1,76,69,37,41,4,9,235,77,0,34,6,9819,2,025,3,009,3563007,98657608
45783,3657407407,36,13,76,65,36,33,4,96,235,77,0,36,6,8884,2,025,3,027,3563001,98657364
45783,3657986111,36,17,76,63,37,52,5,01,235,77,0,36,6,9003,2,025,3,003,3562998,98657242
45783,3658564815,36,19,76,58,40,5,06,219,25,0,36,6,9479,2,025,3,06,3563004,98657028
45783,3659143519,36,23,76,56,40,5,12,219,25,0,36,6,9326,2,025,2,994,3562989,98656677
45783,3659722222,36,24,76,55,39,66,5,17,219,25,0,36,6,9224,2,025,3,018,3562990,98656425
45783,3660300926,36,26,76,51,36,79,5,22,219,25,0,36,6,8646,2,025,3,3562965,98656265
45783,366087963,36,29,76,49,37,89,5,28,219,25,0,36,6,7932,1,85,0,3562886,98656158
45783,3661458333,36,31,76,47,40,5,33,219,25,0,36,6,715,2,025,2,985,3562703,98656082
45783,3662037037,36,32,76,45,40,5,39,219,25,0,36,6,8051,2,025,2,988,3562695,98655960
45783,3662615741,36,35,76,41,37,79,5,44,219,25,0,36,6,5909,1,85,2,988,3562681,98655647
45783,3663194445,36,39,76,36,38,52,5,5,219,25,0,36,6,4974,2,025,2,985,3562666,98655136
45783,3663773148,36,4,76,32,39,64,5,55,219,25,0,36,6,6079,1,85,2,958,3562660,98654930
45783,3664351852,36,42,76,29,40,5,61,219,25,0,36,6,6028,1,85,2,955,3562646,98654716
45783,3664930556,36,46,76,27,38,09,5,66,219,25,0,36,6,6147,1,85,3,009,3556310,98653763
45783,3665509259,36,47,76,23,38,79,5,71,219,25,0,36,6,6351,2,025,2,985,3556313,98653763
45783,3666087963,36,5,76,21,39,48,5,77,219,25,0,36,6,528,2,025,2,973,3556317,98653763
45783,3666666667,36,54,76,19,40,5,82,219,25,0,36,6,5263,1,85,2,94,3556317,98653763
45783,366724537,36,58,76,15,39,93,5,88,219,25,0,36,6,4192,2,025,2,964,3556299,98653763
45783,3667824074,36,61,76,13,40,5,94,219,25,0,36,6,1965,2,025,2,913,3556296,98653755
45783,3668402778,36,62,76,09,39,14,5,99,219,25,0,36,6,3971,1,85,2,943,3556278,98653770
45783,3668981482,36,63,76,05,40,6,05,219,25,0,36,6,3903,2,025,2,97,3556251,98653763
45783,3669560185,36,66,76,03,39,02,6,1,219,25,0,36,6,5127,2,025,2,991,3556265,98653748
45783,3670138889,36,7,76,40,6,16,254,71,0,34,6,5433,2,025,2,997,3556252,98653740
45783,3670717593,36,72,75,97,39,73,6,21,254,71,0,34,6,4923,2,025,2,946,3556230,98653717
45783,3671296296,36,75,75,93,40,6,27,219,25,0,36,6,5977,1,7,2,934,3556221,98653725
45783,3671875,36,77,75,9,39,39,6,32,180,38,0,46,6,5756,1,35,2,973,3556207,98653732
45783,3672453704,36,79,75,87,39,98,6,38,254,71,0,32,6,6147,2,25,3,3556238,98653831
45783,3673032407,36,83,75,84,37,23,6,43,219,25,0,36,6,5603,1,85,2,964,3556220,98653778
45783,3673611111,36,86,75,81,39,42,6,48,235,77,0,34,6,6266,1,85,3,003,3556209,98653763
45783,3674189815,36,89,75,77,37,73,6,54,235,77,0,34,6,6793,1,85,3,3556213,98653763
45783,3674768518,36,92,75,76,39,68,6,59,235,77,0,36,6,5382,2,025,2,958,3556276,98653793
45783,3675347222,36,97,75,71,40,6,65,235,77,0,34,6,494,2,025,2,991,3556274,98653786
45783,3675925926,37,01,75,69,40,6,7,235,77,0,34,6,6249,2,025,2,97,3556280,98653778
45783,367650463,37,04,75,65,40,6,76,235,77,0,34,6,6436,2,025,2,985,3556284,98653770
45783,3677083333,37,07,75,61,39,8,6,82,235,77,0,34,6,6453,2,025,3,009,3556283,98653770
45783,3677662037,37,11,75,59,40,6,87,235,77,0,34,6,5994,2,025,2,991,3556285,98653770
45783,3678240741,37,16,75,55,40,6,93,219,25,0,36,6,6419,2,025,2,961,3556288,98653763
45783,3678819444,37,18,75,5,40,6,98,235,77,0,36,6,5161,2,025,2,985,3556286,98653763
45783,3679398148,37,23,75,46,39,25,7,04,219,25,0,34,6,5824,2,025,2,949,3556284,98653755
45783,3679976852,37,26,75,43,40,7,09,219,25,0,36,6,6045,2,025,2,97,3556282,98653748
45783,3680555555,37,29,75,41,40,7,15,219,25,0,36,6,5501,2,025,2,991,3556276,98653748
45783,3681134259,37,3,75,38,38,5,7,2,219,25,0,34,6,5467,2,025,2,955,3556277,98653740
45783,3681712963,37,34,75,33,40,7,26,219,25,0,34,6,579,2,025,3,012,3556286,98653740
45783,3682291667,37,37,75,28,40,7,32,219,25,0,34,6,7031,2,025,3,012,3556288,98653740
45783,368287037,37,4,75,24,40,7,37,235,77,0,34,6,7779,2,025,3,027,3556290,98653740
45783,3683449074,37,43,75,22,40,7,43,235,77,0,34,6,8561,2,025,3,036,3556282,98653732
45783,3684027778,37,45,75,2,37,5,7,48,235,77,0,34,6,9156,2,025,3,027,3556277,98653732
45783,3684606481,37,47,75,16,36,38,7,53,235,77,0,34,6,8884,2,025,3,006,3556281,98653725
45783,3685185185,37,51,75,12,35,63,7,58,235,77,0,34,6,8323,2,025,3,006,3556283,98653717
45783,3685763889,37,55,75,11,34,78,7,63,235,77,0,34,6,868,2,025,3,048,3556285,98653725
45783,3686342593,37,58,75,06,36,62,7,68,235,77,0,34,6,8884,2,025,3,057,3556279,98653717
45783,3686921296,37,62,75,02,37,7,73,235,77,0,34,7,0057,2,025,3,03,3556277,98653717
45783,36875,37,64,74,97,35,39,7,78,235,77,0,34,7,0669,2,025,3,021,3556276,98653709
45783,3688078704,37,68,74,96,34,35,7,83,235,77,0,34,7,0431,2,025,3,075,3556280,98653717
45783,3688657407,37,71,74,92,34,73,7,87,235,77,0,34,7,1111,2,025,3,045,3556284,98653732
45783,3689236111,37,76,74,87,36,66,7,92,235,77,0,34,6,8901,2,025,3,066,3556288,98653740
45783,3689814815,37,79,74,84,35,32,7,97,219,25,0,34,7,1502,2,025,3,045,3556292,98653748
45783,3690393519,37,83,74,79,35,69,8,02,235,77,0,34,7,1009,2,025,3,051,3556220,98653709
45783,3690972222,37,86,74,76,34,86,8,07,235,77,0,34,7,1349,2,025,3,072,3556223,98653687
45783,3691550926,37,89,74,73,35,83,8,12,235,77,0,34,7,3559,2,025,3,06,3556227,98653694
45783,369212963,37,91,74,72,37,19,8,17,235,77,0,34,7,2505,2,025,3,081,3556230,98653687
45783,3692708333,37,92,74,7,37,16,8,23,219,25,0,34,7,2063,2,025,3,063,3556242,98653709
45783,3693287037,37,95,74,66,35,79,8,28,219,25,0,34,7,2386,2,025,3,066,3556260,98653709
45783,3693865741,37,98,74,62,38,35,8,33,235,77,0,34,7,2811,2,025,3,111,3556260,98653709
