timestamp,temperature,humidity,speed,distance,co_ppm,no2_ppm,hc_ppm,nh3_ppm,pm_ppm,latitude,longtitude
45782,3541666667,30,83,0,276537126626072,0,177,95,0,28,3,439,1,106,0,937,3556310,98653763
45782,354224537,30,04,82,96,0,0,177,38,0,28,3,424,1,099,0,935,3556313,98653763
45782,3542824074,30,08,82,94,1,12,0,177,38,0,285,3,402,1,1,0,934,3556317,98653763
45782,3543402778,30,09,82,91,2,59,0,01,180,06,0,284,3,467,1,095,0,932,3556317,98653763
45782,3543981481,30,11,82,89,4,5,0,01,178,44,0,292,3,535,1,101,0,948,3556299,98653763
45782,3544560185,30,13,82,87,4,14,0,02,177,79,0,285,3,492,1,086,0,932,3556296,98653755
45782,3545138889,30,16,82,85,4,23,0,02,180,3,0,278,3,507,1,095,0,941,3556278,98653770
45782,3545717592,30,21,82,82,6,72,0,03,178,99,0,295,3,635,1,091,0,943,3556251,98653763
45782,3546296296,30,23,82,79,7,75,0,04,178,43,0,296,3,674,1,107,0,94,3556265,98653748
45782,3546875,30,26,82,75,7,05,0,05,180,51,0,287,3,64,1,096,0,945,3556252,98653740
45782,3547453704,30,31,82,7,7,97,0,06,179,68,0,29,3,672,1,098,0,953,3556230,98653717
45782,3548032407,30,35,82,67,8,13,0,08,180,75,0,287,3,737,1,1,0,951,3556221,98653725
45782,3548611111,30,4,82,65,7,75,0,09,180,46,0,288,3,603,1,097,0,941,3556207,98653732
45782,3549189815,30,42,82,62,8,01,0,1,180,1,0,286,3,623,1,106,0,939,3556238,98653831
45782,3549768518,30,46,82,57,10,33,0,11,181,19,0,287,3,723,1,1,0,952,3556220,98653778
45782,3550347222,30,47,82,55,9,95,0,13,180,66,0,3,3,702,1,099,0,941,3556209,98653763
45782,3550925926,30,51,82,53,10,28,0,14,,0,29,3,721,1,094,0,952,3556213,98653763
45782,3551504629,30,53,82,52,10,83,0,16,182,07,0,289,3,717,1,097,0,956,3556276,98653793
45782,3552083333,30,54,82,51,12,32,0,17,182,23,0,283,3,785,1,095,0,95,3556274,98653786
45782,3552662037,30,55,82,49,13,42,0,19,182,6,0,287,3,836,1,101,0,966,3556280,98653778
45782,3553240741,30,59,82,48,14,04,0,21,182,4,0,292,3,84,1,096,0,967,3556284,98653770
45782,3553819444,30,6,82,44,13,07,0,23,184,37,0,285,3,809,1,091,0,96,3556283,98653770
